,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
5011,52050592,1.0,True,Centrum-West,52.36954,4.88697,Private room,4,1.0,2.0,14,$451.00,1,365,True,3,0,4.57,True,,112.75,451.0,0.11,0.27,0.29,10.99,Centrum-West,,
5012,52082799,0.5,False,Westerpark,52.37724,4.87702,Entire home/apt,2,1.0,1.0,1,$125.00,3,1125,True,0,0,,False,,62.5,375.0,0.06,0.12,0.19,4.99,Westerpark,0.0,
5013,52108296,0.86,True,Westerpark,52.38986,4.87753,Entire home/apt,2,1.0,1.0,8,$134.00,2,1125,True,0,1,4.86,False,,67.0,268.0,0.06,0.21,0.14,4.99,Westerpark,,
5014,52119180,0.83,True,Zuid,52.35648,4.8817716,Entire home/apt,5,3.0,3.0,16,$411.00,2,1125,True,5,0,,True,,82.2,822.0,0.13,0.19,0.26,10.99,Zuid,0.0958904109589041,
5015,52119859,1.0,True,Westerpark,52.372997,4.870519,Entire home/apt,2,1.0,1.0,11,$200.00,3,3,True,0,1,4.92,True,,100.0,600.0,0.1,0.14,0.17,4.99,Westerpark,0.0136986301369863,
5016,52120325,1.0,True,Centrum-Oost,52.360924,4.898329,Private room,2,1.0,1.0,3,$32.00,2,1125,True,0,1,4.52,True,,16.0,64.0,0.1,0.11,0.13,0.99,Centrum-Oost,0.20821917808219179,
5017,52124179,0.5,False,Centrum-Oost,52.36944,4.9204,Private room,4,1.0,3.0,7,$257.00,3,7,True,0,0,5.0,False,,64.25,771.0,0.08,0.18,0.23,4.99,Centrum-Oost,0.39452054794520547,
5018,52130922,0.71,False,Centrum-West,52.36875,4.88578,Private room,2,1.0,1.0,6,$134.00,1,30,True,0,0,4.85,True,,67.0,134.0,0.06,0.15,0.14,4.99,Centrum-West,,
5019,52137043,0.36,False,De Baarsjes - Oud-West,52.36331,4.86467,Entire home/apt,3,2.0,1.0,1,$130.00,4,365,True,3,0,4.67,False,,43.33,520.0,0.07,0.24,0.18,4.99,De Baarsjes - Oud-West,0.049315068493150684,
5020,52141403,0.77,False,Oud-Oost,52.35607,4.91955,Entire home/apt,2,1.0,1.0,10,$194.00,5,365,True,0,2,5.0,False,,97.0,970.0,0.07,0.19,0.19,4.99,Oud-Oost,0.4383561643835616,
5021,52162280,0.43,True,Centrum-West,52.373188,4.897066,Private room,4,1.0,2.0,20,$535.00,1,365,True,5,3,4.55,True,,133.75,535.0,0.13,0.23,0.22,10.99,Centrum-West,,
5022,52180403,0.91,False,Gaasperdam - Driemond,52.30388,4.96761,Private room,2,1.0,1.0,3,$80.00,1,365,True,2,0,4.75,False,,40.0,80.0,0.05,0.11,0.17,4.99,Gaasperdam - Driemond,,
5023,52182300,0.67,False,Oostelijk Havengebied - Indische Buurt,52.36339,4.93945,Entire home/apt,2,1.0,1.0,5,$75.00,3,6,True,0,0,5.0,False,,37.5,225.0,0.06,0.13,0.15,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
5024,52182721,0.67,False,Buitenveldert - Zuidas,52.33084,4.87972,Entire home/apt,2,1.0,1.0,3,$100.00,2,4,True,0,0,5.0,False,,50.0,200.0,0.06,0.13,0.17,4.99,Buitenveldert - Zuidas,,
5025,52200536,0.16,False,Centrum-West,52.38353,4.89178,Entire home/apt,2,1.0,1.0,6,$160.00,3,1125,True,0,0,5.0,False,,80.0,480.0,0.08,0.2,0.21,4.99,Centrum-West,0.0,
5026,52213372,0.53,False,De Pijp - Rivierenbuurt,52.356,4.90509,Entire home/apt,3,2.0,2.0,10,$120.00,2,14,True,0,0,5.0,False,,40.0,240.0,0.05,0.18,0.17,4.99,De Pijp - Rivierenbuurt,,
5027,52230621,1.0,True,Noord-West,52.40413,4.90138,Private room,2,1.0,1.0,1,$140.00,1,365,True,2,4,4.77,True,,70.0,140.0,0.07,0.13,0.21,4.99,Noord-West,,
5028,52231889,1.0,True,Geuzenveld - Slotermeer,52.3756,4.77873,Entire home/apt,4,2.0,2.0,10,$309.00,1,1125,True,0,2,4.43,True,,77.25,309.0,0.1,0.08,0.14,4.99,Geuzenveld - Slotermeer,0.00821917808219178,
5029,52272931,0.57,False,Westerpark,52.37762,4.8761,Entire home/apt,4,2.0,2.0,16,$490.00,2,365,True,6,0,5.0,True,,122.5,980.0,0.08,0.19,0.27,10.99,Westerpark,,
5030,52277444,1.0,False,Noord-Oost,52.40315,4.9618,Entire home/apt,4,2.0,2.0,12,$200.00,3,365,True,11,2,5.0,True,,50.0,600.0,0.03,0.25,0.21,4.99,Noord-Oost,0.863013698630137,
5031,52293145,0.94,False,Centrum-West,52.38251,4.88215,Entire home/apt,2,1.0,1.0,2,$150.00,4,8,True,0,0,5.0,True,,75.0,600.0,0.08,0.19,0.21,4.99,Centrum-West,0.0,
5032,52313554,0.32,False,De Baarsjes - Oud-West,52.36043,4.86221,Entire home/apt,2,1.0,,10,$206.00,2,30,True,5,1,4.86,False,,103.0,412.0,0.08,0.21,0.19,4.99,De Baarsjes - Oud-West,,
5033,52313916,1.0,False,Geuzenveld - Slotermeer,52.3769,4.82454,Entire home/apt,4,2.0,2.0,4,$144.00,2,365,True,0,0,5.0,True,,36.0,288.0,0.06,0.18,0.16,4.99,Geuzenveld - Slotermeer,,
5034,52328370,0.02,False,Centrum-West,52.38117,4.88555,Entire home/apt,2,1.0,1.0,12,$149.00,2,365,True,0,0,,False,,74.5,298.0,0.07,0.14,0.19,4.99,Centrum-West,,
5035,52329284,0.67,False,Oud-Oost,52.35266,4.92079,Entire home/apt,2,1.0,1.0,7,$150.00,4,7,True,0,0,,True,,75.0,600.0,0.08,0.17,0.19,4.99,Oud-Oost,0.0,
5036,52334977,0.16,False,Centrum-West,52.37871,4.88544,Entire home/apt,2,1.0,1.0,20,$528.00,1,14,True,22,1,4.99,True,,264.0,528.0,0.12,0.26,0.35,10.99,Centrum-West,,
5037,52341614,0.0,False,De Pijp - Rivierenbuurt,52.35612,4.89425,Entire home/apt,2,1.0,1.0,10,$250.00,5,365,True,0,0,5.0,False,,125.0,1250.0,0.14,0.21,0.22,4.99,De Pijp - Rivierenbuurt,0.03561643835616438,
5038,52341741,1.0,False,Oud-Oost,52.362167,4.92006,Entire home/apt,2,1.0,1.0,1,$190.00,2,22,True,0,4,5.0,False,,95.0,380.0,0.06,0.13,0.23,4.99,Oud-Oost,,
5039,52357780,0.53,False,Zuid,52.35519,4.88568,Entire home/apt,2,1.0,1.0,13,$320.00,1,29,True,2,3,4.75,False,,160.0,320.0,0.06,0.18,0.24,4.99,Zuid,,
5040,52357801,0.44,False,Zuid,52.34747,4.85069,Entire home/apt,2,1.0,1.0,4,$120.00,2,365,True,0,1,5.0,False,,60.0,240.0,0.06,0.12,0.16,4.99,Zuid,,
5041,52364582,1.0,True,Westerpark,52.38563,4.88134,Entire home/apt,2,1.0,1.0,9,$80.00,3,1125,True,0,0,4.93,False,,40.0,240.0,0.04,0.11,0.14,4.99,Westerpark,0.0,
5042,52378184,1.0,False,De Baarsjes - Oud-West,52.3669,4.8674626,Entire home/apt,2,1.0,1.0,11,$230.00,4,14,True,0,0,,False,,115.0,920.0,0.1,0.15,0.31,4.99,De Baarsjes - Oud-West,0.07397260273972603,
5043,52379595,0.7,True,Centrum-Oost,52.36713,4.91524,Private room,2,1.0,1.0,4,$104.00,3,30,True,2,7,4.96,True,,52.0,312.0,0.06,0.13,0.13,4.99,Centrum-Oost,0.1780821917808219,
5044,52393761,0.33,False,De Baarsjes - Oud-West,52.36824,4.86759,Entire home/apt,2,1.0,1.0,9,$250.00,21,1125,True,0,0,5.0,False,,125.0,5250.0,0.07,0.18,0.21,4.99,De Baarsjes - Oud-West,0.13150684931506848,
5045,52397920,0.53,False,Oostelijk Havengebied - Indische Buurt,52.36229,4.94239,Entire home/apt,2,1.0,1.0,9,$200.00,7,7,True,0,0,5.0,False,,100.0,1400.0,0.08,0.2,0.22,4.99,Oostelijk Havengebied - Indische Buurt,0.4246575342465753,
5046,52403955,0.98,False,Centrum-West,52.37208,4.87592,Private room,4,1.0,3.0,11,$379.00,1,365,True,3,1,4.5,True,,94.75,379.0,0.12,0.22,0.29,4.99,Centrum-West,,
5047,52434885,0.59,False,Centrum-West,52.36625,4.88654,Private room,2,1.0,2.0,6,$155.00,3,15,True,6,1,5.0,False,,77.5,465.0,0.07,0.19,0.18,4.99,Centrum-West,0.8301369863013699,
5048,52446842,0.02,False,De Pijp - Rivierenbuurt,52.35523,4.89095,Entire home/apt,2,1.0,1.0,4,$250.00,7,1125,True,0,0,5.0,False,,125.0,1750.0,0.08,0.14,0.23,4.99,De Pijp - Rivierenbuurt,0.4273972602739726,
5049,52447622,0.01,False,De Pijp - Rivierenbuurt,52.35106,4.89556,Entire home/apt,2,1.0,2.0,16,$325.00,14,17,True,12,0,,True,,162.5,4550.0,0.12,0.22,0.22,4.99,De Pijp - Rivierenbuurt,0.25205479452054796,
5050,52453800,0.67,False,De Baarsjes - Oud-West,52.37085,4.85099,Entire home/apt,2,1.0,2.0,6,$150.00,2,30,True,0,0,,False,,75.0,300.0,0.07,0.21,0.13,4.99,De Baarsjes - Oud-West,0.3917808219178082,
5051,52467566,1.0,False,De Baarsjes - Oud-West,52.37043,4.85358,Entire home/apt,2,1.0,,4,$90.00,7,31,True,0,0,5.0,False,,45.0,630.0,0.05,0.13,0.17,4.99,De Baarsjes - Oud-West,0.0,
5052,52481219,0.34,False,De Pijp - Rivierenbuurt,52.3453,4.89207,Entire home/apt,4,2.0,2.0,8,$200.00,3,365,True,1,2,4.75,False,,50.0,600.0,0.09,0.12,0.15,4.99,De Pijp - Rivierenbuurt,0.0410958904109589,
5053,52482358,0.8,False,De Baarsjes - Oud-West,52.36781,4.85128,Entire home/apt,2,1.0,1.0,8,$159.00,4,12,True,5,1,5.0,False,,79.5,636.0,0.07,0.17,0.19,4.99,De Baarsjes - Oud-West,0.0136986301369863,
5054,52525250,0.93,False,De Pijp - Rivierenbuurt,52.3488,4.89153,Entire home/apt,2,1.0,1.0,7,$206.00,2,20,True,0,0,,False,,103.0,412.0,0.1,0.23,0.19,4.99,De Pijp - Rivierenbuurt,,
5055,52527946,1.0,False,De Baarsjes - Oud-West,52.36842,4.85659,Entire home/apt,2,1.0,1.0,8,$100.00,1,365,True,0,0,5.0,False,,50.0,100.0,0.07,0.13,0.2,4.99,De Baarsjes - Oud-West,,
5056,52530556,0.0,False,Oud-Noord,52.38134,4.91465,Entire home/apt,3,2.0,1.0,10,$135.00,5,30,True,4,1,5.0,False,,45.0,675.0,0.08,0.2,0.19,4.99,Oud-Noord,0.5808219178082191,
5057,52531144,0.0,False,Buitenveldert - Zuidas,52.32674,4.87778,Entire home/apt,2,1.0,1.0,8,$148.00,3,4,True,0,0,,True,,74.0,444.0,0.08,0.14,0.19,4.99,Buitenveldert - Zuidas,0.0,
5058,52541885,0.14,False,Oud-Noord,52.3933,4.90705,Entire home/apt,4,2.0,5.0,15,$400.00,3,30,True,1,0,,True,,100.0,1200.0,0.09,0.11,0.24,10.99,Oud-Noord,0.6712328767123288,
5059,52545324,0.54,False,Westerpark,52.39088,4.87775,Entire home/apt,4,2.0,3.0,11,$149.00,1,100,True,0,1,5.0,False,,37.25,149.0,0.05,0.15,0.19,4.99,Westerpark,0.010958904109589041,
5060,52546590,1.0,False,Noord-Oost,52.39917,4.94407,Entire home/apt,3,2.0,2.0,4,$145.00,4,365,True,0,0,,False,,48.33,580.0,0.07,0.15,0.16,4.99,Noord-Oost,0.0,
5061,52564798,1.0,True,Centrum-Oost,52.36924,4.92415,Private room,4,1.0,2.0,8,$134.00,3,365,True,5,4,5.0,True,,33.5,402.0,0.05,0.12,0.14,4.99,Centrum-Oost,0.4794520547945205,
5062,52575047,0.48,True,De Pijp - Rivierenbuurt,52.355644,4.89889,Private room,2,1.0,1.0,5,$175.00,3,30,True,0,5,4.91,False,,87.5,525.0,0.07,0.1,0.22,4.99,De Pijp - Rivierenbuurt,0.7123287671232876,
5063,52576812,0.24,False,Bos en Lommer,52.38412,4.8482,Private room,1,1.0,1.0,2,$50.00,14,180,True,1,1,4.31,False,,50.0,700.0,0.04,0.12,0.15,2.99,Bos en Lommer,0.1863013698630137,
5064,52581242,0.75,False,Slotervaart,52.35616,4.82876,Entire home/apt,2,1.0,1.0,2,$90.00,28,30,True,0,0,5.0,False,,45.0,2520.0,0.05,0.1,0.17,4.99,Slotervaart,0.0,
5065,52586742,0.5,False,Oud-Oost,52.35952,4.92335,Entire home/apt,2,1.0,1.0,15,$414.00,5,25,True,4,0,,True,,207.0,2070.0,0.11,0.17,0.22,10.99,Oud-Oost,0.13150684931506848,
5066,52587724,0.7,False,Westerpark,52.38293,4.87179,Entire home/apt,2,1.0,1.0,6,$149.00,2,7,True,1,3,5.0,False,,74.5,298.0,0.07,0.19,0.15,4.99,Westerpark,0.2684931506849315,
5067,52588678,1.0,False,Noord-Oost,52.4047,4.96117,Entire home/apt,4,2.0,2.0,13,$220.00,3,365,True,12,3,4.6,True,,55.0,660.0,0.08,0.2,0.21,4.99,Noord-Oost,0.8301369863013699,
5068,52598793,0.93,False,De Pijp - Rivierenbuurt,52.35758,4.899054,Entire home/apt,2,1.0,1.0,9,$299.00,7,182,True,16,1,5.0,True,,149.5,2093.0,0.04,0.17,0.21,4.99,De Pijp - Rivierenbuurt,0.5205479452054794,
5069,52605292,0.64,False,Centrum-West,52.38195,4.88886,Private room,2,1.0,2.0,7,$180.00,2,15,True,0,1,5.0,False,,90.0,360.0,0.08,0.23,0.2,4.99,Centrum-West,,
5070,52630801,0.97,True,Centrum-West,52.37265,4.89006,Private room,2,1.0,1.0,8,$242.00,1,365,True,20,1,4.92,False,,121.0,242.0,0.08,0.17,0.19,4.99,Centrum-West,0.6301369863013698,
5071,52630965,0.96,False,Centrum-West,52.37451,4.88365,Shared room,4,1.0,3.0,19,$526.00,2,360,True,12,0,4.6,True,,131.5,1052.0,0.06,0.2,0.17,10.99,Centrum-West,0.03287671232876712,
5072,52643853,0.66,False,Zuid,52.3562,4.87525,Entire home/apt,4,2.0,2.0,11,$299.00,5,1125,True,0,1,4.45,True,,74.75,1495.0,0.11,0.26,0.19,4.99,Zuid,0.0,
5073,52645790,0.52,False,De Pijp - Rivierenbuurt,52.35353,4.89913,Entire home/apt,2,1.0,2.0,14,$307.00,7,12,True,4,0,5.0,False,,153.5,2149.0,0.09,0.29,0.23,4.99,De Pijp - Rivierenbuurt,0.057534246575342465,
5074,52660898,0.62,False,De Pijp - Rivierenbuurt,52.35042,4.89697,Entire home/apt,2,1.0,1.0,8,$250.00,2,12,True,0,0,5.0,False,,125.0,500.0,0.17,0.09,0.28,4.99,De Pijp - Rivierenbuurt,,
5075,52662633,0.8,False,Centrum-West,52.38389,4.8937,Entire home/apt,4,2.0,6.0,15,$260.00,14,23,True,0,0,5.0,True,,65.0,3640.0,0.08,0.18,0.18,4.99,Centrum-West,0.13424657534246576,
5076,52684860,0.17,False,Centrum-Oost,52.36474,4.88981,Entire home/apt,2,1.0,1.0,9,$320.00,3,30,True,0,0,5.0,False,,160.0,960.0,0.09,0.28,0.36,4.99,Centrum-Oost,0.1589041095890411,
5077,52685673,1.0,False,Oud-Oost,52.35957,4.91201,Entire home/apt,4,2.0,1.0,18,$457.00,4,4,True,1,0,4.27,True,,114.25,1828.0,0.08,0.21,0.28,10.99,Oud-Oost,0.0027397260273972603,
5078,52687629,1.0,True,De Pijp - Rivierenbuurt,52.355656,4.898954,Private room,2,1.0,1.0,10,$175.00,3,14,True,0,7,5.0,True,,87.5,525.0,0.08,0.16,0.18,4.99,De Pijp - Rivierenbuurt,0.7561643835616438,
5079,52703402,0.67,False,Centrum-Oost,52.36497,4.90493,Entire home/apt,4,2.0,3.0,6,$85.00,2,1125,True,0,0,4.63,True,,21.25,170.0,0.06,0.11,0.16,4.99,Centrum-Oost,,
5080,52703709,1.0,True,De Baarsjes - Oud-West,52.36527,4.87544,Private room,4,1.0,2.0,7,$177.00,2,365,True,2,9,4.65,True,,44.25,354.0,0.08,0.22,0.16,4.99,De Baarsjes - Oud-West,,
5081,52712134,0.54,False,Centrum-West,52.3714,4.87685,Entire home/apt,4,2.0,2.0,12,$300.00,3,365,True,0,0,5.0,False,,75.0,900.0,0.08,0.23,0.2,4.99,Centrum-West,0.0547945205479452,
5082,52715274,0.73,True,Oud-Noord,52.3929,4.93247,Entire home/apt,6,3.0,3.0,8,$270.00,1,365,True,1,0,4.9,False,,45.0,270.0,0.09,0.12,0.22,4.99,Oud-Noord,,
5083,52716821,0.79,False,De Baarsjes - Oud-West,52.37321,4.87464,Entire home/apt,2,1.0,1.0,9,$154.00,4,21,True,0,0,5.0,False,,77.0,616.0,0.07,0.13,0.24,4.99,De Baarsjes - Oud-West,0.0,
5084,52727078,0.76,False,De Pijp - Rivierenbuurt,52.34897,4.88751,Entire home/apt,4,2.0,1.0,21,$395.00,2,31,True,15,1,4.5,False,,98.75,790.0,0.12,0.18,0.27,4.99,De Pijp - Rivierenbuurt,,
5085,52727565,0.17,False,Centrum-West,52.37699,4.87761,Entire home/apt,6,3.0,3.0,7,$357.00,2,365,True,2,6,4.75,False,,59.5,714.0,0.13,0.22,0.25,4.99,Centrum-West,,
5086,52728073,0.91,False,Westerpark,52.38877,4.88585,Private room,2,1.0,1.0,1,$100.00,2,7,True,0,4,4.0,False,,50.0,200.0,0.07,0.15,0.18,4.99,Westerpark,,
5087,52728249,0.7,False,Oud-Oost,52.3597,4.90662,Entire home/apt,3,2.0,2.0,10,$210.00,7,365,True,0,3,5.0,False,,70.0,1470.0,0.08,0.14,0.22,4.99,Oud-Oost,0.3178082191780822,
5088,52747627,0.23,False,De Pijp - Rivierenbuurt,52.35453,4.90256,Private room,1,1.0,1.0,7,$90.00,6,180,True,7,2,5.0,True,,90.0,540.0,0.04,0.15,0.16,4.99,De Pijp - Rivierenbuurt,0.3178082191780822,
5089,52771658,0.22,True,Centrum-West,52.38265,4.88519,Entire home/apt,2,1.0,,6,$145.00,7,1125,True,6,3,5.0,False,,72.5,1015.0,0.07,0.17,0.13,4.99,Centrum-West,0.01643835616438356,
5090,52774228,1.0,False,Bos en Lommer,52.37601,4.84956,Entire home/apt,4,2.0,3.0,7,$240.00,6,365,True,0,0,,True,,60.0,1440.0,0.09,0.17,0.24,4.99,Bos en Lommer,0.4958904109589041,
5091,52785666,1.0,False,De Pijp - Rivierenbuurt,52.34952,4.88855,Entire home/apt,2,1.0,,11,$145.00,3,365,True,0,1,5.0,False,,72.5,435.0,0.04,0.11,0.14,4.99,De Pijp - Rivierenbuurt,0.2602739726027397,
5092,52785804,0.45,False,Centrum-West,52.38683,4.88578,Entire home/apt,3,2.0,3.0,7,$160.00,2,14,True,1,1,5.0,False,,53.33,320.0,0.08,0.07,0.18,4.99,Centrum-West,,
5093,52818992,0.4,False,Westerpark,52.39055,4.874134,Entire home/apt,2,1.0,1.0,1,$130.00,4,365,True,0,0,5.0,False,,65.0,520.0,0.07,0.17,0.16,4.99,Westerpark,0.4301369863013699,
5094,52827266,0.26,False,De Pijp - Rivierenbuurt,52.35185,4.89663,Entire home/apt,2,1.0,1.0,9,$149.00,2,14,True,0,0,5.0,False,,74.5,298.0,0.07,0.13,0.21,4.99,De Pijp - Rivierenbuurt,,
5095,52840207,1.0,False,Oud-Oost,52.35747,4.90799,Private room,2,1.0,1.0,9,$189.00,2,10,True,0,3,4.92,True,,94.5,378.0,0.07,0.17,0.18,4.99,Oud-Oost,,
5096,52847333,0.82,False,Westerpark,52.38283,4.87227,Entire home/apt,2,1.0,,12,$214.00,2,30,True,0,0,5.0,False,,107.0,428.0,0.1,0.12,0.25,4.99,Westerpark,,
5097,52848782,0.81,True,Centrum-West,52.3763,4.89468,Entire home/apt,4,2.0,3.0,17,$550.00,1,1125,True,0,4,5.0,True,,137.5,550.0,0.1,0.27,0.21,10.99,Centrum-West,,
5098,52849391,1.0,False,Bijlmer-Centrum,52.32493,4.93962,Entire home/apt,4,2.0,3.0,3,$94.00,2,365,True,2,5,4.38,True,,23.5,188.0,0.05,0.11,0.14,4.99,Bijlmer-Centrum,,
5099,52849571,0.74,False,Centrum-West,52.37322,4.88165,Entire home/apt,2,1.0,1.0,13,$346.00,3,365,True,3,2,5.0,False,,173.0,1038.0,0.11,0.27,0.17,4.99,Centrum-West,0.00821917808219178,
5100,52851679,1.0,False,Centrum-West,52.3744,4.87698,Entire home/apt,4,2.0,2.0,21,$514.00,2,365,True,0,2,4.41,True,,128.5,1028.0,0.07,0.11,0.27,10.99,Centrum-West,,
5101,52854767,1.0,True,Oud-Noord,52.383793,4.902429,Private room,2,1.0,1.0,15,$320.00,1,1125,True,13,0,,True,,160.0,320.0,0.1,0.05,0.21,4.99,Oud-Noord,0.9315068493150684,
5102,52855204,0.8,True,Oud-Noord,52.383793,4.902429,Private room,2,1.0,1.0,17,$350.00,1,1125,True,17,0,,True,,175.0,350.0,0.13,0.24,0.2,4.99,Oud-Noord,0.9424657534246575,
5103,52855263,0.87,True,Oud-Noord,52.383793,4.902429,Private room,2,1.0,1.0,15,$365.00,1,1125,True,26,0,,True,,182.5,365.0,0.04,0.26,0.3,4.99,Oud-Noord,0.9808219178082191,
5104,52855388,0.95,True,Oud-Noord,52.383793,4.902429,Private room,2,1.0,1.0,12,$385.00,1,1125,True,26,0,,True,,192.5,385.0,0.09,0.17,0.25,4.99,Oud-Noord,0.9808219178082191,
5105,52855452,0.76,True,Oud-Noord,52.383793,4.902429,Private room,2,1.0,1.0,18,$440.00,1,1125,True,28,0,,True,,220.0,440.0,0.12,0.28,0.22,10.99,Oud-Noord,0.9863013698630136,
5106,52855508,0.84,True,Oud-Noord,52.383793,4.902429,Private room,4,1.0,1.0,23,$613.00,1,1125,True,16,0,4.88,True,,153.25,613.0,0.11,0.13,0.36,10.99,Oud-Noord,0.8958904109589041,
5107,52855807,0.65,False,Centrum-Oost,52.3645,4.88221,Entire home/apt,2,1.0,1.0,7,$242.00,1,28,True,30,0,,True,,121.0,242.0,0.09,0.2,0.23,4.99,Centrum-Oost,1.0,
5108,52855883,1.0,False,Gaasperdam - Driemond,52.29103,4.99251,Entire home/apt,4,2.0,2.0,5,$97.00,15,30,True,0,0,,True,,24.25,1455.0,0.06,0.12,0.15,4.99,Gaasperdam - Driemond,0.0,
5109,52873136,1.0,True,Zuid,52.361374,4.883171,Private room,2,1.0,1.0,15,$361.00,1,365,True,18,0,4.0,True,,180.5,361.0,0.07,0.22,0.18,4.99,Zuid,0.936986301369863,
5110,52873231,0.93,False,Centrum-Oost,52.36172,4.89096,Private room,1,1.0,1.0,6,$122.00,1,60,True,0,9,4.54,True,,122.0,122.0,0.07,0.16,0.15,4.99,Centrum-Oost,0.0,
5111,52873591,1.0,True,Zuid,52.361374,4.883171,Private room,2,1.0,1.0,13,$398.00,1,1125,True,28,0,4.5,True,,199.0,398.0,0.1,0.14,0.27,4.99,Zuid,0.9726027397260274,
5112,52873660,1.0,True,Zuid,52.361374,4.883171,Private room,3,1.0,1.0,19,$495.00,1,1125,True,24,0,4.86,True,,165.0,495.0,0.1,0.3,0.25,10.99,Zuid,0.9671232876712329,
5113,52873992,0.64,True,Zuid,52.361374,4.883171,Private room,3,1.0,2.0,24,$675.00,1,1125,True,18,0,,True,,225.0,675.0,0.15,0.26,0.39,10.99,Zuid,0.9342465753424658,
5114,52874271,1.0,True,Zuid,52.361374,4.883171,Private room,2,1.0,1.0,25,$643.00,1,1125,True,21,0,,True,,321.5,643.0,0.11,0.35,0.35,10.99,Zuid,0.9534246575342465,
5115,52874661,0.67,True,Zuid,52.361374,4.883171,Private room,2,1.0,2.0,14,$397.00,1,1125,True,27,1,5.0,True,,198.5,397.0,0.04,0.26,0.26,4.99,Zuid,0.9534246575342465,
5116,52877343,1.0,False,De Pijp - Rivierenbuurt,52.34289,4.90161,Entire home/apt,2,1.0,1.0,1,$150.00,3,365,True,0,1,5.0,True,,75.0,450.0,0.06,0.16,0.22,4.99,De Pijp - Rivierenbuurt,0.4246575342465753,
5117,52890371,0.88,True,Zuid,52.35392,4.86949,Private room,2,1.0,1.0,7,$213.00,2,1125,True,13,0,5.0,True,,106.5,426.0,0.09,0.2,0.21,4.99,Zuid,0.589041095890411,
5118,52893697,1.0,False,Watergraafsmeer,52.33871,4.91285,Entire home/apt,4,2.0,4.0,21,$595.00,2,30,True,0,1,4.6,True,,148.75,1190.0,0.13,0.21,0.27,10.99,Watergraafsmeer,,
5119,52894862,0.46,False,Noord-West,52.40365,4.91532,Entire home/apt,5,3.0,4.0,5,$220.00,3,365,True,0,2,4.4,False,,44.0,660.0,0.06,0.15,0.23,4.99,Noord-West,0.0,
5120,52913830,1.0,False,De Baarsjes - Oud-West,52.36927,4.863538,Entire home/apt,2,1.0,1.0,10,$200.00,3,30,True,0,0,5.0,False,,100.0,600.0,0.07,0.2,0.26,4.99,De Baarsjes - Oud-West,0.0,
5121,52927383,1.0,False,De Baarsjes - Oud-West,52.36662,4.87476,Entire home/apt,2,1.0,1.0,6,$158.00,4,1125,True,1,2,5.0,True,,79.0,632.0,0.08,0.16,0.2,4.99,De Baarsjes - Oud-West,0.6191780821917808,
5122,52931273,1.0,False,Noord-West,52.41068,4.88837,Entire home/apt,4,2.0,2.0,3,$130.00,5,365,True,0,0,,False,,32.5,650.0,0.05,0.15,0.14,4.99,Noord-West,0.3013698630136986,
5123,52937637,0.0,False,De Pijp - Rivierenbuurt,52.35245,4.89183,Entire home/apt,2,1.0,1.0,12,$180.00,2,6,True,0,0,,False,,90.0,360.0,0.07,0.17,0.21,4.99,De Pijp - Rivierenbuurt,,
5124,52942756,0.73,False,Osdorp,52.35224,4.81124,Entire home/apt,4,2.0,2.0,15,$366.00,3,14,True,17,0,5.0,False,,91.5,1098.0,0.05,0.19,0.28,4.99,Osdorp,0.6821917808219178,
5125,52944237,0.66,False,De Pijp - Rivierenbuurt,52.35101,4.89613,Entire home/apt,2,1.0,1.0,4,$105.00,5,365,True,0,0,,False,,52.5,525.0,0.07,0.1,0.19,4.99,De Pijp - Rivierenbuurt,0.0,
5126,52947886,1.0,True,Noord-West,52.41131,4.88744,Private room,2,1.0,1.0,11,$126.00,1,25,True,7,0,5.0,True,,63.0,126.0,0.07,0.14,0.2,4.99,Noord-West,0.024657534246575342,
5127,52959932,0.73,False,Oud-Oost,52.3627,4.92966,Entire home/apt,3,2.0,2.0,11,$150.00,2,10,True,0,0,4.0,False,,50.0,300.0,0.07,0.25,0.18,4.99,Oud-Oost,,
5128,52967522,,False,Oostelijk Havengebied - Indische Buurt,52.376396,4.92652,Entire home/apt,3,2.0,2.0,10,$240.00,3,30,True,4,0,,True,,80.0,720.0,0.09,0.12,0.27,4.99,Oostelijk Havengebied - Indische Buurt,0.8876712328767123,
5129,52974738,0.87,False,Centrum-West,52.36628,4.88088,Entire home/apt,2,1.0,1.0,12,$233.00,1,365,True,0,3,4.65,False,,116.5,233.0,0.07,0.15,0.25,4.99,Centrum-West,,
5130,52976381,,False,De Baarsjes - Oud-West,52.36037,4.8541083,Entire home/apt,4,2.0,3.0,7,$225.00,7,20,True,0,0,,False,,56.25,1575.0,0.09,0.19,0.24,4.99,De Baarsjes - Oud-West,0.4794520547945205,
5131,52979602,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Entire home/apt,4,2.0,2.0,22,$611.00,1,1125,True,0,1,4.5,True,,152.75,611.0,0.06,0.41,0.29,10.99,De Baarsjes - Oud-West,0.39452054794520547,
